PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-20,13:04:19.88,1,1,"Ferrer, Ben",829343,Right,LEX_LEG,"Loftin, Jackson",699816,Right,SMD,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,89.0213,-1.120347,-2.387093,1989.050429,233.847062,1:45,5.86817,1.25888,5.23606,-24.9582,11.01347,13.58603,2.73419,0.14598,81.83382,-5.711772,0.020795,0.43167,83.44972,67.422097,-9.317257,,109.75984,122.276,-7.2647,141.66273,66.00315,-3.24607,6.153267,-7.44933,6.12544,-1.04979,50,5.74652,4.77616,-129.19038,-3.4487,-12.66329,25.44273,-21.76127,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,f5bf53c0-6593-11f0-b39f-edc76536c30f,87.31776,155.65669,,7.18748,,,,1.27875,2.84442,-0.27412,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:04:19.88,2025-07-20T13:04:19.8890000-05:00,2025-07-20T18:04:19.8890000Z,Popup,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,ee07a29e-2ff6-4a90-b9be-becae4e4fd3a,55.26573,-130.22329,12.72137,5.86859,-2.56526,-10.88063,-1.25412,5.29025,-6.33164,184.686326,1.28456,46.25935,-12.77911,3.25661,-0.4597,0.01635,0.00692,-0.00126,7E-05,2.82966,113.24336,-27.20292,4.0322,-1.15758,0.28625,-0.04918,0.00471,-0.00018,-0.2743,-7.60042,3.91758,-1.20307,0.26236,-0.04489,0.00532,-0.00034,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,2025-07-20,13:04:56.47,2,1,"Ferrer, Ben",829343,Right,LEX_LEG,"Howard, Pearce",1000025678,Left,SMD,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.73285,-1.333729,-2.899547,2232.576546,224.175516,1:30,5.62928,1.5783,5.17796,-22.93911,13.44111,11.96591,2.46085,-0.15527,81.39355,-5.568977,-0.782949,0.434114,,,,,,,,,,,,-6.7263,7.39512,-1.3178,50,5.48785,5.9685,-128.65101,-3.82919,-11.32644,25.50768,-19.72144,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,0b761aa0-6594-11f0-b39f-edc76536c30f,86.82609,,,7.3393,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:04:56.47,2025-07-20T13:04:56.4770000-05:00,2025-07-20T18:04:56.4770000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,243d6cbd-04ec-4082-8284-81ccd19004ce,55.32232,-129.70198,12.75384,5.62888,-3.01663,-9.86072,-1.57333,6.43517,-5.66322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-20,13:05:13.77,2,2,"Ferrer, Ben",829343,Right,LEX_LEG,"Howard, Pearce",1000025678,Left,SMD,Undefined,1,Top,1,0,1,Slider,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.29013,0.199005,-2.097797,1934.07172,248.209308,2:15,5.49421,1.79255,5.74328,-33.1597,6.26181,12.65489,2.91632,0.89298,77.37951,-5.925378,0.167026,0.451896,,,,,,,,,,,,-6.97922,3.51918,-1.62571,50,5.49054,3.96475,-122.41724,-0.69256,-10.62585,23.42041,-26.81617,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,15c67c20-6594-11f0-b39f-edc76536c30f,83.40962,,,6.91062,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:05:13.77,2025-07-20T13:05:13.7790000-05:00,2025-07-20T18:05:13.7790000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,4d7e831e-cf45-42d4-adad-6df2509d4e34,54.75724,-123.32402,11.7102,5.49725,0.3457,-13.40808,-1.78718,4.37616,-5.31293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-07-20,13:05:31.35,2,3,"Ferrer, Ben",829343,Right,LEX_LEG,"Howard, Pearce",1000025678,Left,SMD,Undefined,1,Top,1,0,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,88.35203,-1.535135,-1.849452,2118.217332,250.145347,2:15,5.61437,1.73927,5.03592,-30.09226,6.70063,15.48627,1.65726,1.28432,81.39278,-7.006068,0.888588,0.43657,61.37328,-12.377318,-6.900116,,,,,8.49663,8.49663,-14.622518,0.080359,-8.21382,4.05107,-1.57572,50,5.44356,3.43649,-128.21586,-4.60768,-13.74778,25.15583,-25.39364,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,205b1290-6594-11f0-b39f-edc76536c30f,86.33776,1.5548,,6.95925,,,,1.18772,1.5548,-1.29379,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:05:31.35,2025-07-20T13:05:31.3510000-05:00,2025-07-20T18:05:31.3510000Z,GroundBall,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,bee13353-8fd2-4d9c-b6e1-2900c997d904,55.46638,-129.28391,12.57791,5.6163,-3.52953,-12.69682,-1.73401,4.02019,-6.87389,180,1.18457,87.52838,,,,,,,,1.5555,-19.34818,,,,,,,,-1.29341,-10.59228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-07-20,13:06:08.83,3,1,"Ferrer, Ben",829343,Right,LEX_LEG,"Barrera, Brett",686941,Right,SMD,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.72427,0.091788,-1.253216,2079.636592,227.092351,1:30,5.76906,1.28643,5.36209,-23.19686,12.71524,12.55414,3.92208,1.15721,81.62387,-4.203783,0.977642,0.431312,,,,,,,,,,,,-6.59248,6.68319,-1.18295,50,5.76095,2.25298,-128.887,-0.61605,-11.18389,24.6499,-20.83625,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,369a4350-6594-11f0-b39f-edc76536c30f,87.39013,,,7.10039,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:06:08.83,2025-07-20T13:06:08.8360000-05:00,2025-07-20T18:06:08.8360000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,233a3744-8bd1-4355-bb6f-48348ba12ce0,55.1382,-129.86597,12.32495,5.76898,0.21146,-10.41813,-1.28124,2.69715,-5.59195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-20,13:06:29.17,3,2,"Ferrer, Ben",829343,Right,LEX_LEG,"Barrera, Brett",686941,Right,SMD,Undefined,1,Top,2,1,0,Slider,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,85.46871,-0.535133,-2.780783,2390.101975,164.288638,11:30,5.65076,1.36458,5.30464,-27.90246,10.7419,-2.72555,2.82259,-1.47509,79.2859,-5.641846,-3.263667,0.447419,,,,,,,,,,,,0.70992,5.8467,-1.10976,50,5.58182,6.14424,-124.10328,-2.15215,1.12314,21.48634,-22.92446,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,42bb6d30-6594-11f0-b39f-edc76536c30f,84.24415,,,6.18281,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:06:29.17,2025-07-20T13:06:29.1760000-05:00,2025-07-20T18:06:29.1760000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,de099534-fb6d-460a-b6b0-9d899cf9cb13,55.19668,-124.99975,10.74317,5.65166,-1.19567,-11.46223,-1.36514,6.09738,0.56157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-20,13:06:46.14,3,3,"Ferrer, Ben",829343,Right,LEX_LEG,"Barrera, Brett",686941,Right,SMD,Undefined,1,Top,2,2,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.66571,0.080067,-1.969292,2526.06357,181.17319,12:00,5.52866,1.50034,5.21368,-32.55915,7.68678,0.13602,2.89074,-0.34087,77.92174,-5.845289,-1.945197,0.456596,69.803,82.309146,-121.758871,3313.056095,,,,,3.62376,,,-0.51457,4.12292,-1.3184,50,5.51131,4.17655,-121.6298,-0.99856,-0.78492,19.77402,-25.88504,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,4cee3490-6594-11f0-b39f-edc76536c30f,82.5509,33.79819,,5.74396,,,,2.75888,3.04157,0.29759,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:06:46.14,2025-07-20T13:06:46.1440000-05:00,2025-07-20T18:06:46.1440000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,e9f9cfb3-c823-444a-958b-da5e1b48b9c4,55.28975,-122.48676,9.88701,5.53027,0.12324,-12.94252,-1.50014,4.21056,-0.39246,5.824781,2.76396,-7.41664,-6.98759,,,,,,,3.04611,101.27441,-25.44258,,,,,,,0.29819,-11.67385,-0.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
8,2025-07-20,13:07:19.15,3,4,"Ferrer, Ben",829343,Right,LEX_LEG,"Barrera, Brett",686941,Right,SMD,Undefined,1,Top,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.54102,-2.48616,-2.478344,2487.990615,117.420033,10:00,5.62002,1.25547,5.26027,-39.65297,2.52646,-2.28921,-0.02389,-1.26524,76.05506,-9.656471,-2.884864,0.467436,,,,,,,,,,,,0.44969,2.3411,-1.02654,50,5.36252,5.271,-119.60407,-6.61874,0.65,23.52288,-28.79004,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,609b48c0-6594-11f0-b39f-edc76536c30f,80.63665,,,6.48596,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:07:19.15,2025-07-20T13:07:19.1520000-05:00,2025-07-20T18:07:19.1520000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,866ea6b5-59c8-4cdf-b978-3b26023cd128,55.24108,-120.63044,11.76144,5.62391,-5.36254,-14.39502,-1.25591,5.24264,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-20,13:07:39.48,3,5,"Ferrer, Ben",829343,Right,LEX_LEG,"Barrera, Brett",686941,Right,SMD,Undefined,1,Top,2,3,1,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,89.03459,-2.13287,-2.569953,2136.131309,226.512861,1:30,5.58113,1.26138,5.43134,-23.75348,12.04438,11.53142,1.60119,-0.18617,81.81183,-6.519462,-0.518899,0.430626,,,,,,,,,,,,-6.46725,6.96804,-1.04166,50,5.37554,5.27912,-129.11599,-5.65523,-10.96808,25.71469,-20.35668,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,6ca0ad40-6594-11f0-b39f-edc76536c30f,87.52948,,,7.22276,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:07:39.48,2025-07-20T13:07:39.4880000-05:00,2025-07-20T18:07:39.4880000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,fa0c62e3-7157-4203-8fc5-788ea92df08c,55.06878,-130.12156,12.85734,5.58113,-4.85917,-10.17834,-1.25649,5.70803,-5.48404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-20,13:08:14.14,4,1,"Ferrer, Ben",829343,Right,LEX_LEG,"Wilson, Ethan",681159,Left,SMD,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.83032,-0.456626,-2.652054,2349.958019,170.998221,11:45,5.64147,1.01446,5.41478,-30.52289,9.02304,-1.23417,2.66965,-1.57471,77.77306,-6.070251,-2.871275,0.452608,,,,,,,,,,,,-0.10705,4.99488,-0.77759,50,5.57949,5.75129,-123.08518,-2.03774,-0.16416,24.52021,-24.5145,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,81610630-6594-11f0-b39f-edc76536c30f,83.27831,,,7.05727,,,,,,,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:08:14.14,2025-07-20T13:08:14.1470000-05:00,2025-07-20T18:08:14.1470000Z,,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,88987ac6-0cc1-46dc-8e3b-44cb6491a822,55.08798,-124.09464,12.26011,5.64261,-1.02852,-12.25725,-1.0145,5.75805,-0.08208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,2025-07-20,13:08:30.44,4,2,"Ferrer, Ben",829343,Right,LEX_LEG,"Wilson, Ethan",681159,Left,SMD,Undefined,1,Top,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,2,,88.62096,-1.014435,-2.497133,2262.482307,217.358344,1:15,5.47328,1.22756,5.32711,-20.72442,15.70926,11.08847,2.79333,-0.19312,80.81147,-4.885287,-0.529832,0.434433,97.65024,35.428723,9.319262,3036.510077,108.68613,72.77752,16.95009,392.00673,389.84945,9.821391,5.67007,-6.3024,8.52386,-1.01007,50,5.36692,5.11339,-128.51074,-2.98511,-10.52186,27.05117,-17.9435,LEX_LEG,SMD,WildHealthField,Independent,ATL,20250720-WildHealthField-1,8b1a57d0-6594-11f0-b39f-edc76536c30f,86.76239,107.15935,,7.80948,,,,1.67507,2.88923,0.2064,81b85e3e-f39c-434e-96e1-f1dc705d50d2,2025-07-20,18:08:30.44,2025-07-20T13:08:30.4460000-05:00,2025-07-20T18:08:30.4460000Z,FlyBall,v3,495,5433,,"Quiroz, Isaias",657728,Right,LEX_LEG,3caf3212-132f-49e4-9544-6b6c186abcfd,55.17365,-129.5952,13.52559,5.47217,-2.26577,-8.97175,-1.22352,5.5352,-5.26093,173.410606,1.68283,115.01263,-20.10994,3.98558,-0.341,-0.09355,0.03487,-0.00428,0.00019,2.88325,83.12173,-19.31228,1.66872,-0.38347,0.07055,-0.00403,-0.00054,6E-05,0.20807,18.86732,-4.66519,1.52743,-0.32977,0.0438,-0.00294,7E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
