PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-09-07,13:35:10.80,1,1,"Allegretti, Christian",809880,Left,STA_YAN,"Williams, Tyler",1000053915,Right,HAG_FLY,Undefined,1,Top,0,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.41304,2.869716,0.327457,2909.766667,267.71666,3:00,5.45091,-3.07544,4.76144,-58.40854,3.01398,21.71454,3.30696,-0.95539,62.94921,-7.72372,4.141199,0.564073,,,,,,,,,,,,-10.46796,1.24276,3.02257,50,5.68824,-1.40805,-100.42901,3.14214,-10.54323,18.36297,-30.92238,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,01461c30-8c11-11f0-8e71-dd8032dac217,66.82194,,,6.46383,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:35:10.80,2025-09-07T13:35:10.8040000-04:00,2025-09-07T17:35:10.8040000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,98b4bef7-b6dc-44c5-bc28-c17e883c93fe,55.73628,-101.47244,9.18149,5.45978,4.89923,-15.46119,3.08555,-0.80896,-5.27161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-09-07,13:35:25.14,1,2,"Allegretti, Christian",809880,Left,STA_YAN,"Williams, Tyler",1000053915,Right,HAG_FLY,Undefined,1,Top,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.75656,-0.925418,3.59491,2306.539572,152.054943,11:00,6.49403,-2.20876,4.91045,-20.58954,21.67659,-10.63587,3.90134,0.30879,74.98487,-4.817731,1.726144,0.467916,,,,,,,,,,,,6.37792,11.41016,1.86639,50,6.38742,-7.10687,-120.94007,-2.60071,9.27393,27.59898,-15.58285,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,09c87470-8c11-11f0-8e71-dd8032dac217,80.55392,,,8.77168,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:35:25.14,2025-09-07T13:35:25.1470000-04:00,2025-09-07T17:35:25.1470000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,ceb58ace-5930-4233-99a4-287e694b938c,55.58224,-122.20732,13.79949,6.4904,-1.8852,-7.79142,2.20249,-7.53269,4.63696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-09-07,13:35:39.78,1,3,"Allegretti, Christian",809880,Left,STA_YAN,"Williams, Tyler",1000053915,Right,HAG_FLY,Undefined,1,Top,0,1,1,Undefined,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,83.92549,-1.966785,2.694157,2220.03466,154.225533,11:15,6.29074,-2.2289,5.09609,-20.11686,21.40147,-9.59749,2.75811,-0.48791,75.71308,-5.761165,0.999241,0.463758,87.18593,73.405796,-21.44726,,,,,,100.18206,,,5.65229,11.71268,1.98232,50,6.08999,-5.29548,-121.40639,-4.80278,8.32094,26.79938,-14.93136,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,12934760-8c11-11f0-8e71-dd8032dac217,81.27611,168.89685,,8.21241,,,,2.72765,2.75118,0.50144,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:35:39.78,2025-09-07T13:35:39.7800000-04:00,2025-09-07T17:35:39.7800000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,f99eba38-e737-42f0-aa76-ca0c0e2e3b90,55.4009,-122.59279,13.39969,6.28798,-4.14178,-7.46568,2.2249,-5.66384,4.16047,195.96976,2.73098,33.91417,-9.07553,2.1115,-0.18862,-0.05083,0.02034,-0.00276,0.00013,2.73588,122.79578,-30.42792,5.02103,-1.48553,0.3799,-0.06609,0.00634,-0.00025,0.50716,-13.40839,9.60045,-3.18513,0.67508,-0.07453,-0.00231,0.00147,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
4,2025-09-07,13:36:14.01,2,1,"Allegretti, Christian",809880,Left,STA_YAN,"Takacs, Aaron",1000235182,Left,HAG_FLY,Undefined,1,Top,1,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,68.08722,2.898909,2.74724,2726.59834,259.825038,2:45,4.51788,-3.94737,4.88702,-58.19495,5.93209,20.06131,2.41624,0.32535,61.48533,-7.694784,6.265691,0.576358,,,,,,,,,,,,-8.91158,2.6361,3.65993,50,4.75465,-5.45961,-98.32255,3.19366,-8.54237,18.61075,-29.64717,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,26f37ef0-8c11-11f0-8e71-dd8032dac217,65.39767,,,6.60189,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:36:14.01,2025-09-07T13:36:14.0120000-04:00,2025-09-07T17:36:14.0120000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,6ae900d8-555e-4b27-808d-689243189186,55.60911,-99.37858,9.30538,4.5257,4.87594,-14.82358,3.95598,-4.97489,-4.27118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-09-07,13:36:26.66,2,2,"Allegretti, Christian",809880,Left,STA_YAN,"Takacs, Aaron",1000235182,Left,HAG_FLY,Undefined,1,Top,1,0,1,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.97237,2.857255,0.923466,3128.143851,295.649225,3:45,5.87165,-2.59881,4.63328,-70.64067,-9.15587,23.95808,2.70322,0.27548,63.04113,-9.855779,5.125292,0.564359,,,,,,,,,,,,-11.313,-4.78201,2.4808,50,6.10033,-2.5679,-101.13707,2.6479,-11.39172,20.76796,-36.98932,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,2e80efe0-8c11-11f0-8e71-dd8032dac217,66.78808,,,6.93125,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:36:26.66,2025-09-07T13:36:26.6640000-04:00,2025-09-07T17:36:26.6640000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,fcf536ce-1086-46e8-b761-e317d72c4e23,55.86703,-102.33474,10.38398,5.88612,4.78105,-18.49466,2.60994,-1.91094,-5.69586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-09-07,13:36:40.58,2,3,"Allegretti, Christian",809880,Left,STA_YAN,"Takacs, Aaron",1000235182,Left,HAG_FLY,Undefined,1,Top,1,0,2,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,84.18058,-2.565131,3.337433,2264.305371,149.206874,11:00,6.50834,-2.21762,5.04982,-20.25607,21.74316,-11.92131,2.39522,-0.05969,74.93247,-6.411985,1.235494,0.466436,80.68067,16.637305,-23.570166,3960.990545,97.01768,20.48315,-51.84146,208.34003,207.26467,-32.153458,2.352948,7.09374,12.16816,1.90943,50,6.24861,-6.5447,-121.42903,-6.06832,10.30269,29.81993,-14.50148,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,36d3d3b0-8c11-11f0-8e71-dd8032dac217,80.80944,20.47918,,9.24812,,,,0.12369,2.2459,0.02612,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:36:40.58,2025-09-07T13:36:40.5810000-04:00,2025-09-07T17:36:40.5810000Z,LineDrive,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,cb76b1b5-b00a-46b0-ba27-22c193e4c3e5,55.44392,-122.75864,14.90996,6.50477,-5.42173,-7.25074,2.21149,-7.00408,5.15135,116.338242,0.12367,103.92035,-17.80915,3.507,-0.65828,0.069,0.0046,-0.00331,0.00043,2.24592,33.87848,-16.68026,0.97188,-0.12779,0.0403,-0.01378,0.00366,-0.00041,0.02609,-45.33351,-2.76465,1.58014,-0.45694,0.07037,0.00144,-0.00304,0.00041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-09-07,13:37:18.03,3,1,"Allegretti, Christian",809880,Left,STA_YAN,"Arbolida, Cary",812364,Right,HAG_FLY,Undefined,1,Top,1,0,0,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,70.58848,2.027324,1.788,2921.141884,270.096576,3:00,5.64489,-2.89635,4.73064,-57.7333,2.15807,23.10383,2.75895,0.72589,63.81202,-8.426124,5.839322,0.556998,,,,,,,,,,,,-10.66981,1.02335,2.69438,50,5.79893,-4.08447,-102.0625,1.71184,-11.00866,20.21941,-31.11821,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,4d1b68e0-8c11-11f0-8e71-dd8032dac217,67.6707,,,6.77645,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:37:18.03,2025-09-07T13:37:18.0390000-04:00,2025-09-07T17:37:18.0390000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,0d5edc11-c5d3-4c2e-87ca-0483ce8bbcc2,55.76689,-103.19864,10.10971,5.65362,3.4604,-15.5591,2.90651,-3.46589,-5.50433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-09-07,13:37:38.25,3,2,"Allegretti, Christian",809880,Left,STA_YAN,"Arbolida, Cary",812364,Right,HAG_FLY,Undefined,1,Top,1,0,1,Undefined,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,68.4998,3.52632,0.900463,3090.180392,314.48091,4:30,6.05521,-2.36416,4.8892,-81.15575,-17.0869,20.03438,2.63271,0.15726,61.39032,-11.121775,4.434262,0.576096,79.92706,43.800746,1.177412,3804.22057,109.49179,86.36306,10.56059,260.02135,236.83811,11.474483,5.159945,-9.49878,-9.02941,2.25793,50,6.33298,-2.30469,-98.959,3.45006,-9.07798,21.11682,-40.80346,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,59419bd0-8c11-11f0-8e71-dd8032dac217,65.42734,95.97137,,7.10948,,,,1.43575,2.67849,-0.15096,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:37:38.25,2025-09-07T13:37:38.2500000-04:00,2025-09-07T17:37:38.2500000Z,FlyBall,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,5640eba9-de2e-4277-8fd0-3fd224f7f39d,55.61272,-100.14953,10.55841,6.07363,5.75049,-20.40173,2.37344,-1.79289,-4.53899,203.557954,1.43921,84.52184,-15.60796,3.27774,-0.44529,0.01394,0.00541,-0.00065,2E-05,2.67778,81.14674,-20.67682,1.82337,-0.27069,0.00028,0.0117,-0.00224,0.00013,-0.15156,1.75141,4.26355,-1.09116,0.19741,-0.01926,-0.0004,0.00026,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
9,2025-09-07,13:38:14.91,4,1,"Allegretti, Christian",809880,Left,STA_YAN,"Mattis, Gary",669013,Right,HAG_FLY,Undefined,1,Top,2,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.1147,0.068371,5.649965,2231.284984,110.554784,9:45,5.11559,-3.63461,5.04577,-34.49368,9.13469,-20.12265,2.30593,0.03518,74.06506,-6.262327,2.117208,0.475397,,,,,,,,,,,,11.66359,4.97217,3.11113,50,5.09514,-10.83243,-118.44486,-1.08523,16.38495,24.97252,-25.18918,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,6efa5e80-8c11-11f0-8e71-dd8032dac217,79.28632,,,8.04964,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:38:14.91,2025-09-07T13:38:14.9180000-04:00,2025-09-07T17:38:14.9180000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,9e5c0b78-e640-46b0-9cd1-4a2f76362c6b,55.45131,-119.58868,12.48626,5.11842,0.06851,-12.59459,3.62447,-11.58291,8.19248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-09-07,13:38:30.18,4,2,"Allegretti, Christian",809880,Left,STA_YAN,"Mattis, Gary",669013,Right,HAG_FLY,Undefined,1,Top,2,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,69.5081,2.933204,0.877834,3078.804951,253.837743,2:30,4.53885,-3.88154,4.75652,-53.30601,7.78874,19.73288,2.88099,-1.40462,63.13585,-6.75974,4.339509,0.562566,,,,,,,,,,,,-9.32949,3.56689,3.77524,50,4.78741,-2.30003,-100.5576,3.44914,-9.45811,17.81396,-28.55798,STA_YAN,HAG_FLY,StatenIslandYankees,Independent,ATL,20250907-StatenIslandYankees-2,782097e0-8c11-11f0-8e71-dd8032dac217,67.00093,,,6.37225,,,,,,,c58a3fd0-2b5d-4697-a564-41c22f48d423,2025-09-07,17:38:30.18,2025-09-07T13:38:30.1840000-04:00,2025-09-07T17:38:30.1840000Z,,v3,586,6089,,"Melfi, David",1000079653,Right,STA_YAN,e279aac8-e61c-43a8-a247-c6d8f7aeb597,55.73994,-101.56935,8.90698,4.54545,5.0711,-14.27899,3.89062,-1.76285,-4.72906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
